id,season,year,name,full_name,status,category,prize,country
1292,2008-2009,2009,African Championship - Men,2009 African Championship - Men,Amateur,Continental Event,0.0,South Africa
1375,2008-2009,2009,Asian Under-21 Championship,2009 Asian Under-21 Championship,Amateur,Continental Event,0.0,India
2894,2008-2009,2009,Guernsey Amateur Championship,2009 Guernsey Amateur Championship,Amateur,National Championship,0.0,Guernsey
99,2008-2009,2009,China Open,2009 China Open,Professional,Ranking,267900.0,China
2520,2008-2009,2009,Czech Amateur Championship,2009 Czech Amateur Championship,Amateur,National Championship,0.0,Czech Republic
2368,2008-2009,2009,Oceania Championship - Ladies,2009 Oceania Championship - Ladies,Amateur,Continental Event,0.0,Papua New Guinea
100,2008-2009,2009,PIOS - Event 7,2009 PIOS - Event 7,Professional,Tour Qualifier,12980.0,Wales
1260,2008-2009,2009,Oceania Championship,2009 Oceania Championship,Amateur,Continental Event,0.0,Papua New Guinea
1944,2008-2009,2009,German Grand Prix - Event 2,2009 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
1224,2008-2009,2009,European Championships - Under 19,2009 European Championships - Under 19,Amateur,Continental Event,0.0,Russia
2844,2008-2009,2009,Pakistan Amateur Championship,2009 Pakistan Amateur Championship,Amateur,National Championship,0.0,Pakistan
110,2008-2009,2009,PIOS - Event 6,2009 PIOS - Event 6,Professional,Tour Qualifier,12980.0,Wales
111,2008-2009,2009,Welsh Open,2009 Welsh Open,Professional,Ranking,225500.0,Wales
1943,2008-2009,2009,German Grand Prix - Event 1,2009 German Grand Prix - Event 1,Amateur,National Ranking,0.0,Germany
112,2008-2009,2009,Masters,2009 Masters,Professional,Invitational,482000.0,England
101,2008-2009,2009,Championship League,2009 Championship League,Professional,League,166900.0,England
1435,2008-2009,2009,Belgian Amateur Championship,2009 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1469,2008-2009,2009,Canadian Championship,2009 Canadian Championship,Pro-am,National Championship,0.0,Canada
1589,2008-2009,2009,Dutch Amateur Championship,2009 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
3083,2009-2010,2009,EBSA International Play-Off,2009 EBSA International Play-Off,Amateur,Event,0.0,Belgium
1909,2008-2009,2009,English Amateur Championship,2009 English Amateur Championship,Amateur,National Championship,0.0,England
3148,2008-2009,2009,Indian Amateur Championship,2009 Indian Amateur Championship,Amateur,National Championship,0.0,India
2804,2008-2009,2009,Jersey Amateur Championship,2009 Jersey Amateur Championship,Amateur,National Championship,0.0,Jersey
1560,2008-2009,2009,Malta Amateur Championship,2009 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
2016,2008-2009,2009,New Zealand Amateur Championship,2009 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
2493,2008-2009,2009,Northern Ireland Amateur Championship,2009 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
1636,2008-2009,2009,Polish Amateur Championship,2009 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
2344,2009-2010,2009,Pontins Pro-Am - Event 1,2009 Pontins Pro-Am - Event 1,Pro-am,Event,0.0,Wales
2345,2009-2010,2009,Pontins Pro-Am - Event 2,2009 Pontins Pro-Am - Event 2,Pro-am,Event,0.0,Wales
2346,2009-2010,2009,Pontins Pro-Am - Event 3,2009 Pontins Pro-Am - Event 3,Pro-am,Event,0.0,Wales
2347,2009-2010,2009,Pontins Pro-Am - Event 4,2009 Pontins Pro-Am - Event 4,Pro-am,Event,0.0,Wales
2348,2009-2010,2009,Pontins Pro-Am - Grand Final,2009 Pontins Pro-Am - Grand Final,Pro-am,Event,0.0,Wales
2556,2008-2009,2009,Swedish Amateur Championship,2009 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1727,2008-2009,2009,Welsh Amateur Championship,2009 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
2991,2010-2011,2010,Hungarian Amateur Championship,2010 Hungarian Amateur Championship,Amateur,National Championship,0.0,Hungary
18,2010-2011,2010,UK Championship,2010 UK Championship,Professional,Ranking,624500.0,England
1088,2010-2011,2010,World Amateur Championship - Men,2010 World Amateur Championship - Men,Amateur,World Event,0.0,Syria
3038,2010-2011,2010,Chinese National Championship,2010 Chinese National Championship,Pro-am,National Championship,0.0,China
1199,2010-2011,2010,World Amateur Championship - Masters,2010 World Amateur Championship - Masters,Amateur,World Event,0.0,Syria
1207,2010-2011,2010,World Amateur Championship - Women,2010 World Amateur Championship - Women,Amateur,World Event,0.0,Syria
20,2010-2011,2010,EPTC - Event 6,2010 EPTC - Event 6,Professional,Minor Ranking,50000.0,Czech Republic
2322,2010-2011,2010,EPTC - Event 6 - Plate,2010 EPTC - Event 6 - Plate,Pro-am,Event,0.0,Czech Republic
21,2010-2011,2010,EPTC - Event 5,2010 EPTC - Event 5,Professional,Minor Ranking,47800.0,Germany
2321,2010-2011,2010,EPTC - Event 5 - Plate,2010 EPTC - Event 5 - Plate,Pro-am,Event,0.0,Germany
22,2010-2011,2010,World Seniors Championship,2010 World Seniors Championship,Professional,Invitational,50000.0,England
2537,2010-2011,2010,Ukrainian Amateur Championship,2010 Ukrainian Amateur Championship,Amateur,National Championship,0.0,Ukraine
23,2010-2011,2010,EPTC - Event 4,2010 EPTC - Event 4,Professional,Minor Ranking,48000.0,England
2320,2010-2011,2010,EPTC - Event 4 - Plate,2010 EPTC - Event 4 - Plate,Pro-am,Event,0.0,England
1492,2010-2011,2010,German Amateur Championship,2010 German Amateur Championship,Amateur,National Championship,0.0,Germany
3306,2010-2011,2010,German Amateur Championship - Masters,2010 German Amateur Championship - Masters,Amateur,National Championship,0.0,Germany
24,2010-2011,2010,EPTC - Event 3,2010 EPTC - Event 3,Professional,Minor Ranking,48000.0,Germany
2319,2010-2011,2010,EPTC - Event 3 - Plate,2010 EPTC - Event 3 - Plate,Pro-am,Event,0.0,Germany
2529,2010-2011,2010,Russian Amateur Championship,2010 Russian Amateur Championship,Amateur,National Championship,0.0,Russia
1997,2010-2011,2010,Australian Open Championship,2010 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
25,2010-2011,2010,PTC - Event 6,2010 PTC - Event 6,Professional,Minor Ranking,50000.0,England
27,2010-2011,2010,PTC - Event 5,2010 PTC - Event 5,Professional,Minor Ranking,50000.0,England
28,2010-2011,2010,EPTC - Event 2,2010 EPTC - Event 2,Professional,Minor Ranking,48000.0,Belgium
2318,2010-2011,2010,EPTC - Event 2 - Plate,2010 EPTC - Event 2 - Plate,Pro-am,Event,0.0,Belgium
1942,2009-2010,2010,German Grand Prix - Final,2010 German Grand Prix - Final,Amateur,National Ranking,0.0,Germany
29,2010-2011,2010,World Open,2010 World Open,Professional,Ranking,502000.0,Scotland
30,2010-2011,2010,Shanghai Masters,2010 Shanghai Masters,Professional,Ranking,318600.0,China
3232,2010-2011,2010,Papua New Guinea Amateur Championship,2010 Papua New Guinea Amateur Championship,Amateur,National Championship,0.0,Papua New Guinea
31,2010-2011,2010,EPTC - Event 1,2010 EPTC - Event 1,Professional,Minor Ranking,47800.0,Germany
2317,2010-2011,2010,EPTC - Event 1 - Plate,2010 EPTC - Event 1 - Plate,Pro-am,Event,0.0,Germany
32,2010-2011,2010,PTC - Event 4,2010 PTC - Event 4,Professional,Minor Ranking,50000.0,England
1998,2010-2011,2010,Australian Amateur Championship,2010 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
33,2010-2011,2010,PTC - Event 3,2010 PTC - Event 3,Professional,Minor Ranking,50000.0,England
1169,2010-2011,2010,World Under-21 Championship - Men,2010 World Under-21 Championship - Men,Amateur,World Event,0.0,Ireland
2316,2010-2011,2010,Vienna Open,2010 Vienna Open,Pro-am,Event,0.0,Austria
3142,2010-2011,2010,6-Reds World Championship,2010 6-Reds World Championship,Professional,6-reds,0.0,Thailand
36,2010-2011,2010,PTC - Event 2,2010 PTC - Event 2,Professional,Minor Ranking,50000.0,England
1687,2010-2011,2010,United States Amateur Championship,2010 United States Amateur Championship,Amateur,National Championship,0.0,United States
3030,2010-2011,2010,Pink Ribbon,2010 Pink Ribbon,Pro-am,Event,0.0,England
2158,2009-2010,2010,German Grand Prix - Event 4,2010 German Grand Prix - Event 4,Amateur,National Ranking,0.0,Germany
37,2010-2011,2010,PTC - Event 1,2010 PTC - Event 1,Professional,Minor Ranking,50000.0,England
39,2010-2011,2010,Wuxi Classic,2010 Wuxi Classic,Professional,Invitational,55000.0,China
3019,2009-2010,2010,French Amateur Championship,2010 French Amateur Championship,Amateur,National Championship,0.0,France
2157,2009-2010,2010,German Grand Prix - Event 3,2010 German Grand Prix - Event 3,Amateur,National Ranking,0.0,Germany
43,2009-2010,2010,European Championships - Masters,2010 European Championships - Masters,Amateur,Continental Event,2148.0,Romania
41,2009-2010,2010,European Championships - Men,2010 European Championships - Men,Amateur,Continental Event,4299.0,Romania
49,2009-2010,2010,European Championships - Women,2010 European Championships - Women,Amateur,Continental Event,2065.0,Romania
1291,2010-2011,2010,African Championship - Men,2010 African Championship - Men,Amateur,Continental Event,0.0,Egypt
2867,2009-2010,2010,Austrian Amateur Championship,2010 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
1975,2009-2010,2010,Belarus Amateur Championship,2010 Belarus Amateur Championship,Amateur,National Championship,0.0,Belarus
56,2009-2010,2010,PIOS - Event 8,2010 PIOS - Event 8,Professional,Tour Qualifier,12500.0,Wales
1238,2010-2011,2010,Asian Championship,2010 Asian Championship,Amateur,Continental Event,0.0,Thailand
2845,2009-2010,2010,Scottish Amateur Championship,2010 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
1985,2009-2010,2010,Latvia Amateur Championship,2010 Latvia Amateur Championship,Amateur,National Championship,0.0,Latvia
2992,2009-2010,2010,Malaysian Amateur Championship,2010 Malaysian Amateur Championship,Amateur,National Championship,0.0,Malaysia
57,2009-2010,2010,World Championship,2010 World Championship,Professional,Ranking,1111000.0,England
2810,2009-2010,2010,Channel Island Championship,2010 Channel Island Championship,Amateur,Event,0.0,Jersey
62,2009-2010,2010,PIOS - Event 7,2010 PIOS - Event 7,Professional,Tour Qualifier,13300.0,Wales
2519,2009-2010,2010,Czech Amateur Championship,2010 Czech Amateur Championship,Amateur,National Championship,0.0,Czech Republic
2987,2009-2010,2010,Swiss Amateur Championship,2010 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
2283,2009-2010,2010,Womens World Championship,2010 Womens World Championship,Amateur,World Event,0.0,England
1374,2009-2010,2010,Asian Under-21 Championship,2010 Asian Under-21 Championship,Amateur,Continental Event,0.0,India
60,2009-2010,2010,China Open,2010 China Open,Professional,Ranking,318270.0,China
1610,2009-2010,2010,Norwegian Amateur Championship,2010 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
2370,2009-2010,2010,Oceania Championship - Ladies,2010 Oceania Championship - Ladies,Amateur,Continental Event,0.0,Australia
1259,2009-2010,2010,Oceania Championship,2010 Oceania Championship,Amateur,Continental Event,0.0,Australia
2156,2009-2010,2010,German Grand Prix - Event 2,2010 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
1223,2009-2010,2010,European Championships - Under 19,2010 European Championships - Under 19,Amateur,Continental Event,0.0,Malta
73,2009-2010,2010,PIOS - Event 6,2010 PIOS - Event 6,Professional,Tour Qualifier,12660.0,Wales
59,2009-2010,2010,Pro Challenge Series - Event 5,2010 Pro Challenge Series - Event 5,Professional,Non-ranking,5000.0,England
2155,2009-2010,2010,German Grand Prix - Event 1,2010 German Grand Prix - Event 1,Amateur,National Ranking,0.0,Germany
58,2009-2010,2010,Welsh Open,2010 Welsh Open,Professional,Ranking,222200.0,Wales
74,2009-2010,2010,Masters,2010 Masters,Professional,Invitational,486000.0,England
2396,2009-2010,2010,3 Kings Open,2010 3 Kings Open,Pro-am,Event,0.0,Austria
2868,,2010,3 Kings Open,2010 3 Kings Open,Pro-am,Event,0.0,Austria
72,2009-2010,2010,Championship League,2010 Championship League,Professional,League,163000.0,England
1436,2009-2010,2010,Belgian Amateur Championship,2010 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
1470,2009-2010,2010,Canadian Championship,2010 Canadian Championship,Pro-am,National Championship,0.0,Canada
1590,2009-2010,2010,Dutch Amateur Championship,2010 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
3084,2010-2011,2010,EBSA International Play-Off,2010 EBSA International Play-Off,Amateur,Event,0.0,Romania
1910,2009-2010,2010,English Amateur Championship,2010 English Amateur Championship,Amateur,National Championship,0.0,England
3149,2009-2010,2010,Indian Amateur Championship,2010 Indian Amateur Championship,Amateur,National Championship,0.0,India
1525,2009-2010,2010,Irish Amateur Championship,2010 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
1561,2009-2010,2010,Malta Amateur Championship,2010 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
3154,2010-2011,2010,New Zealand Amateur Championship,2010 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
2492,2009-2010,2010,Northern Ireland Amateur Championship,2010 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
1637,2009-2010,2010,Polish Amateur Championship,2010 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
2555,2009-2010,2010,Swedish Amateur Championship,2010 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
1728,2009-2010,2010,Welsh Amateur Championship,2010 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
244,2011-2012,2011,PTC - Event 11,2011 PTC - Event 11,Professional,Minor Ranking,50500.0,England
2528,2011-2012,2011,Russian Amateur Championship,2011 Russian Amateur Championship,Amateur,National Championship,0.0,Russia
222,2011-2012,2011,UK Championship,2011 UK Championship,Professional,Ranking,625000.0,England
2141,2011-2012,2011,Snookerbacker Classic 2012 - Qualifier 1 - Leeds,2011 Snookerbacker Classic 2012 - Qualifier 1 - Leeds,Amateur,Event,0.0,England
2850,2011-2012,2011,Chinese National Championship,2011 Chinese National Championship,Pro-am,National Championship,0.0,China
3276,2011-2012,2011,Pan American Championship,2011 Pan American Championship,Amateur,Continental Event,0.0,Bolivia
1646,2011-2012,2011,Scottish Amateur Championship,2011 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
235,2011-2012,2011,PTC - Event 10,2011 PTC - Event 10,Professional,Minor Ranking,53000.0,England
3248,2011-2012,2011,South East Asian Games,2011 South East Asian Games,Amateur,Continental Event,0.0,Indonesia
1310,2011-2012,2011,NSR - Event 4,2011 NSR - Event 4,Amateur,National Ranking,0.0,Netherlands
225,2011-2012,2011,PTC - Event 9,2011 PTC - Event 9,Professional,Minor Ranking,43000.0,Belgium
1493,2011-2012,2011,German Amateur Championship,2011 German Amateur Championship,Amateur,National Championship,0.0,Germany
3307,2011-2012,2011,German Amateur Championship - Masters,2011 German Amateur Championship - Masters,Amateur,National Championship,0.0,Germany
178,2011-2012,2011,World Seniors Championship,2011 World Seniors Championship,Professional,Non-ranking,53000.0,England
2536,2011-2012,2011,Ukrainian Amateur Championship,2011 Ukrainian Amateur Championship,Amateur,National Championship,0.0,Ukraine
1086,2011-2012,2011,World Amateur Championship - Men,2011 World Amateur Championship - Men,Amateur,World Event,0.0,India
198,2011-2012,2011,PTC - Event 8,2011 PTC - Event 8,Professional,Minor Ranking,43000.0,Ireland
1309,2011-2012,2011,NSR - Event 3,2011 NSR - Event 3,Amateur,National Ranking,0.0,Netherlands
1995,2011-2012,2011,Australian Open Championship,2011 Australian Open Championship,Pro-am,Continental Event,0.0,Australia
171,2011-2012,2011,PTC - Event 7,2011 PTC - Event 7,Professional,Minor Ranking,50000.0,England
164,2011-2012,2011,PTC - Event 6,2011 PTC - Event 6,Professional,Minor Ranking,43085.0,Poland
1308,2011-2012,2011,NSR - Event 2,2011 NSR - Event 2,Amateur,National Ranking,0.0,Netherlands
150,2011-2012,2011,PTC - Event 5,2011 PTC - Event 5,Professional,Minor Ranking,50000.0,England
1941,2011-2012,2011,German Grand Prix - Final,2011 German Grand Prix - Final,Amateur,National Ranking,0.0,Germany
135,2011-2012,2011,Brazil Masters,2011 Brazil Masters,Professional,Invitational,132911.0,Brazil
53,2011-2012,2011,Shanghai Masters,2011 Shanghai Masters,Professional,Ranking,350000.0,China
