tournament_id,match_id,stage,best_of,player1_name,player2_name,player1_score,player2_score,season,year,tournament_name,tournament_country,tournament_prize_pool,tournament_status,player1_country,player2_country,match_winner,match_winner_country,is_international_match,is_international_tournament
734,82153,Last 48,17,Tommy Murphy,Jim Donnelly,9,4,1983-1984,1983,UK Championship,England,58800.0,Professional,Northern Ireland,Scotland,Tommy Murphy,Northern Ireland,False,False
734,82145,Last 48,17,John Parrott,Mick Fisher,9,0,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,John Parrott,England,False,False
734,82148,Last 48,17,Mike Watterson,Fred Davis,9,6,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Mike Watterson,England,False,False
734,82146,Last 48,17,Mark Wildman,David Greaves,9,5,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Mark Wildman,England,False,False
734,82152,Last 48,17,Rex Williams,Vic Harris,9,6,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Rex Williams,England,False,False
734,82164,Round 1,17,Roy Andrewartha,Bill Oliver,9,1,1983-1984,1983,UK Championship,England,58800.0,Professional,Wales,England,Roy Andrewartha,Wales,False,False
734,82160,Round 1,17,Mike Darrington,Graham Cripsey,9,3,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Mike Darrington,England,False,False
734,82157,Round 1,17,Geoff Foulds,Steve Duggan,9,8,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Geoff Foulds,England,False,False
734,82162,Round 1,17,Neal Foulds,Colin Roscoe,9,2,1983-1984,1983,UK Championship,England,58800.0,Professional,England,Wales,Neal Foulds,England,False,False
734,82156,Round 1,17,Doug French,Jackie Rea,9,5,1983-1984,1983,UK Championship,England,58800.0,Professional,England,Northern Ireland,Doug French,England,False,False
734,82155,Round 1,17,Bob Harris,Eddie McLaughlin,9,8,1983-1984,1983,UK Championship,England,58800.0,Professional,England,Scotland,Bob Harris,England,False,False
734,82166,Round 1,17,Vic Harris,Pat Houlihan,9,6,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Vic Harris,England,False,False
734,82163,Round 1,17,Paul Medati,Dennis Hughes,9,3,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Paul Medati,England,False,False
734,82165,Round 1,17,Tommy Murphy,Bert Demarco,9,4,1983-1984,1983,UK Championship,England,58800.0,Professional,Northern Ireland,Scotland,Tommy Murphy,Northern Ireland,False,False
734,82159,Round 1,17,John Parrott,George Scott,9,7,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,John Parrott,England,False,False
734,82161,Round 1,17,Mike Watterson,Clive Everton,9,6,1983-1984,1983,UK Championship,England,58800.0,Professional,England,Wales,Mike Watterson,England,False,False
734,82158,Round 1,17,Ian Williamson,John Hargreaves,9,4,1983-1984,1983,UK Championship,England,58800.0,Professional,England,England,Ian Williamson,England,False,False
746,82518,Final,35,Steve Davis,Cliff Thorburn,18,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,Canada,Steve Davis,England,True,False
746,82520,Semi-final,31,Steve Davis,Alex Higgins,16,5,1982-1983,1983,World Championship,England,144700.0,Professional,England,Northern Ireland,Steve Davis,England,False,False
746,82519,Semi-final,31,Cliff Thorburn,Tony Knowles,16,15,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,England,Cliff Thorburn,Canada,True,False
746,82523,Quarter-final,25,Steve Davis,Eddie Charlton,13,5,1982-1983,1983,World Championship,England,144700.0,Professional,England,Australia,Steve Davis,England,True,False
746,82521,Quarter-final,25,Alex Higgins,Bill Werbeniuk,13,11,1982-1983,1983,World Championship,England,144700.0,Professional,Northern Ireland,Canada,Alex Higgins,Northern Ireland,True,False
746,82524,Quarter-final,25,Tony Knowles,Tony Meo,13,9,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Tony Knowles,England,False,False
746,82522,Quarter-final,25,Cliff Thorburn,Kirk Stevens,13,12,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,Canada,Cliff Thorburn,Canada,True,False
746,82528,Last 16,25,Eddie Charlton,John Spencer,13,11,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,England,Eddie Charlton,Australia,True,False
746,82530,Last 16,25,Steve Davis,Dennis Taylor,13,11,1982-1983,1983,World Championship,England,144700.0,Professional,England,Northern Ireland,Steve Davis,England,False,False
746,82525,Last 16,25,Alex Higgins,Willie Thorne,13,8,1982-1983,1983,World Championship,England,144700.0,Professional,Northern Ireland,England,Alex Higgins,Northern Ireland,False,False
746,82531,Last 16,25,Tony Knowles,Ray Reardon,13,12,1982-1983,1983,World Championship,England,144700.0,Professional,England,Wales,Tony Knowles,England,False,False
746,82532,Last 16,25,Tony Meo,Doug Mountjoy,13,11,1982-1983,1983,World Championship,England,144700.0,Professional,England,Wales,Tony Meo,England,False,False
746,82529,Last 16,25,Kirk Stevens,Perrie Mans,13,3,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,South Africa,Kirk Stevens,Canada,True,False
746,82527,Last 16,25,Cliff Thorburn,Terry Griffiths,13,12,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,Wales,Cliff Thorburn,Canada,True,False
746,82526,Last 16,25,Bill Werbeniuk,David Taylor,13,10,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,England,Bill Werbeniuk,Canada,True,False
746,82539,Last 32,19,Eddie Charlton,Les Dodd,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,England,Eddie Charlton,Australia,True,False
746,82544,Last 32,19,Steve Davis,Rex Williams,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Steve Davis,England,False,False
746,82545,Last 32,19,Terry Griffiths,Mark Wildman,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,Wales,England,Terry Griffiths,Wales,False,False
746,82533,Last 32,19,Alex Higgins,Dean Reynolds,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,Northern Ireland,England,Alex Higgins,Northern Ireland,False,False
746,82546,Last 32,19,Tony Knowles,Graham Miles,10,3,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Tony Knowles,England,False,False
746,82542,Last 32,19,Perrie Mans,Ian Black,10,3,1982-1983,1983,World Championship,England,144700.0,Professional,South Africa,Scotland,Perrie Mans,South Africa,True,False
746,82547,Last 32,19,Tony Meo,Jimmy White,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Tony Meo,England,False,False
746,82538,Last 32,19,Doug Mountjoy,Cliff Wilson,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,Wales,Wales,Doug Mountjoy,Wales,False,False
746,82543,Last 32,19,Ray Reardon,Eugene Hughes,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,Wales,Ireland,Ray Reardon,Wales,False,False
746,82540,Last 32,19,John Spencer,Mike Hallett,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,John Spencer,England,False,False
746,82541,Last 32,19,Kirk Stevens,Mick Fisher,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,England,Kirk Stevens,Canada,True,False
746,82536,Last 32,19,David Taylor,Jim Meadowcroft,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,David Taylor,England,False,False
746,82537,Last 32,19,Dennis Taylor,Silvino Francisco,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,Northern Ireland,South Africa,Dennis Taylor,Northern Ireland,True,False
746,82535,Last 32,19,Cliff Thorburn,John Campbell,10,5,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,Australia,Cliff Thorburn,Canada,True,False
746,82548,Last 32,19,Willie Thorne,John Virgo,10,3,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Willie Thorne,England,False,False
746,82534,Last 32,19,Bill Werbeniuk,Dave Martin,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,Canada,England,Bill Werbeniuk,Canada,True,False
746,82554,Last 48,19,Ian Black,Paul Medati,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,England,Ian Black,Scotland,False,False
746,82556,Last 48,19,John Campbell,Jim Donnelly,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,Scotland,John Campbell,Australia,True,False
746,82558,Last 48,19,Les Dodd,Ian Williamson,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Les Dodd,England,False,False
746,82560,Last 48,19,Mick Fisher,Eddie McLaughlin,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,England,Scotland,Mick Fisher,England,False,False
746,82563,Last 48,19,Silvino Francisco,Billy Kelly,10,5,1982-1983,1983,World Championship,England,144700.0,Professional,South Africa,Ireland,Silvino Francisco,South Africa,True,False
746,82561,Last 48,19,Mike Hallett,Warren King,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,Australia,Mike Hallett,England,True,False
746,82552,Last 48,19,Eugene Hughes,Eddie Sinclair,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,Ireland,Scotland,Eugene Hughes,Ireland,False,False
746,82550,Last 48,19,Dave Martin,Murdo Macleod,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,England,Scotland,Dave Martin,England,False,False
746,82555,Last 48,19,Jim Meadowcroft,Graham Cripsey,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Jim Meadowcroft,England,False,False
746,82564,Last 48,19,Tony Meo,Geoff Foulds,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Tony Meo,England,False,False
746,82553,Last 48,19,Graham Miles,Paddy Morgan,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,Australia,Graham Miles,England,True,False
746,82551,Last 48,19,Dean Reynolds,Ray Edmonds,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Dean Reynolds,England,False,False
746,82557,Last 48,19,John Virgo,Tommy Murphy,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,England,Northern Ireland,John Virgo,England,False,False
746,82559,Last 48,19,Mark Wildman,Jim Wych,0,0,1982-1983,1983,World Championship,England,144700.0,Professional,England,Canada,Jim Wych,Canada,True,False
746,82562,Last 48,19,Rex Williams,Fred Davis,10,1,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Rex Williams,England,False,False
746,82549,Last 48,19,Cliff Wilson,Joe Johnson,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,Wales,England,Cliff Wilson,Wales,False,False
746,82573,Round 1,19,Ian Black,Mario Morra,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,Canada,Ian Black,Scotland,True,False
746,82578,Round 1,19,John Campbell,Mike Watterson,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,England,John Campbell,Australia,True,False
746,82572,Round 1,19,Graham Cripsey,Dennis Hughes,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Graham Cripsey,England,False,False
746,82579,Round 1,19,Les Dodd,John Dunning,0,0,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,John Dunning,England,False,False
746,82575,Round 1,19,Jim Donnelly,Dessie Sheehan,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,Ireland,Jim Donnelly,Scotland,False,False
746,82586,Round 1,19,Ray Edmonds,Frank Jonik,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,England,Canada,Ray Edmonds,England,True,False
746,82581,Round 1,19,Mick Fisher,Patsy Fagan,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,England,Ireland,Mick Fisher,England,False,False
746,82571,Round 1,19,Geoff Foulds,Matt Gibson,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,England,Scotland,Geoff Foulds,England,False,False
746,82582,Round 1,19,Mike Hallett,Roy Andrewartha,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,England,Wales,Mike Hallett,England,False,False
746,82570,Round 1,19,Eugene Hughes,Jack Fitzmaurice,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,Ireland,England,Eugene Hughes,Ireland,False,False
746,82577,Round 1,19,Joe Johnson,Paul Watchorn,10,0,1982-1983,1983,World Championship,England,144700.0,Professional,England,Ireland,Joe Johnson,England,False,False
746,82565,Round 1,19,Billy Kelly,Bert Demarco,10,4,1982-1983,1983,World Championship,England,144700.0,Professional,Ireland,Scotland,Billy Kelly,Ireland,False,False
746,82590,Round 1,19,Warren King,Ian Anderson,10,6,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,Australia,Warren King,Australia,True,False
746,82583,Round 1,19,Murdo Macleod,Marcus Owen,10,5,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,Wales,Murdo Macleod,Scotland,False,False
746,82567,Round 1,19,Dave Martin,Maurice Parkin,10,1,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Dave Martin,England,False,False
746,82568,Round 1,19,Eddie McLaughlin,David Greaves,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,England,Eddie McLaughlin,Scotland,False,False
746,82576,Round 1,19,Jim Meadowcroft,Bernard Bennett,10,3,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Jim Meadowcroft,England,False,False
746,82585,Round 1,19,Paul Medati,John Bear,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,England,Canada,Paul Medati,England,True,False
746,82589,Round 1,19,Tony Meo,Vic Harris,10,0,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Tony Meo,England,False,False
746,82584,Round 1,19,Paddy Morgan,Pascal Burke,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,Australia,Ireland,Paddy Morgan,Australia,True,False
746,82588,Round 1,19,Tommy Murphy,Pat Houlihan,10,9,1982-1983,1983,World Championship,England,144700.0,Professional,Northern Ireland,England,Tommy Murphy,Northern Ireland,False,False
746,82569,Round 1,19,Eddie Sinclair,Colin Roscoe,10,2,1982-1983,1983,World Championship,England,144700.0,Professional,Scotland,Wales,Eddie Sinclair,Scotland,False,False
746,82580,Round 1,19,Mark Wildman,Bob Harris,10,7,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Mark Wildman,England,False,False
746,82587,Round 1,19,Rex Williams,Mike Darrington,10,0,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Rex Williams,England,False,False
746,82574,Round 1,19,Ian Williamson,Doug French,10,8,1982-1983,1983,World Championship,England,144700.0,Professional,England,England,Ian Williamson,England,False,False
746,82566,Round 1,19,Cliff Wilson,Clive Everton,10,1,1982-1983,1983,World Championship,England,144700.0,Professional,Wales,Wales,Cliff Wilson,Wales,False,False
752,82701,Final,17,Cliff Thorburn,Ray Reardon,9,7,1982-1983,1983,Masters,England,55000.0,Professional,Canada,Wales,Cliff Thorburn,Canada,True,False
752,82703,Semi-final,11,Ray Reardon,Doug Mountjoy,6,3,1982-1983,1983,Masters,England,55000.0,Professional,Wales,Wales,Ray Reardon,Wales,False,False
752,82702,Semi-final,11,Cliff Thorburn,Eddie Charlton,6,5,1982-1983,1983,Masters,England,55000.0,Professional,Canada,Australia,Cliff Thorburn,Canada,True,False
752,82706,Quarter-final,9,Eddie Charlton,Bill Werbeniuk,5,3,1982-1983,1983,Masters,England,55000.0,Professional,Australia,Canada,Eddie Charlton,Australia,True,False
752,82705,Quarter-final,9,Doug Mountjoy,Steve Davis,5,4,1982-1983,1983,Masters,England,55000.0,Professional,Wales,England,Doug Mountjoy,Wales,False,False
752,82707,Quarter-final,9,Ray Reardon,Jimmy White,5,2,1982-1983,1983,Masters,England,55000.0,Professional,Wales,England,Ray Reardon,Wales,False,False
752,82704,Quarter-final,9,Cliff Thorburn,Terry Griffiths,5,3,1982-1983,1983,Masters,England,55000.0,Professional,Canada,Wales,Cliff Thorburn,Canada,True,False
752,82711,Last 16,9,Eddie Charlton,Tony Meo,5,3,1982-1983,1983,Masters,England,55000.0,Professional,Australia,England,Eddie Charlton,Australia,True,False
752,82714,Last 16,9,Steve Davis,Mark Wildman,5,2,1982-1983,1983,Masters,England,55000.0,Professional,England,England,Steve Davis,England,False,False
